-5.217094726562500000e+02 -2.949115905761718750e+02 -5.463365478515625000e+02 -6.919373168945312500e+02 -5.660520629882812500e+02 -7.812268066406250000e+02 -3.722765808105468750e+02 -1.723386688232421875e+02 -3.221555786132812500e+02 -2.419595031738281250e+02 -2.699495544433593750e+02 -2.904913024902343750e+02 -2.192317199707031250e+02 -6.045937500000000000e+02 -2.267062683105468750e+02 -4.032446384429931641e+00 -5.777943725585937500e+02 -6.609420013427734375e+01 -1.135270690917968750e+02 -1.497079467773437500e+03 -9.556174278259277344e+00 -7.273880004882812500e+01 -4.612782592773437500e+02 -3.880481872558593750e+02 -1.728885040283203125e+02 -7.287592773437500000e+02 -9.127371215820312500e+01 -2.105189514160156250e+02 -1.628795471191406250e+02 -1.409264831542968750e+02 -6.365667724609375000e+02 -5.078420715332031250e+02 -4.884685363769531250e+02 -2.276745605468750000e+01 -1.827754058837890625e+02 -1.677650146484375000e+02 -2.559795074462890625e+02 -1.383520050048828125e+02 -2.400711059570312500e+02 -4.609929809570312500e+02 -1.548502960205078125e+02 -1.607979431152343750e+02 -3.091359558105468750e+02 -5.562312622070312500e+02 -1.031891708374023438e+02 -1.063481216430664062e+02 -1.692616271972656250e+02 -4.828630676269531250e+02 -7.897221069335937500e+02 -1.703929748535156250e+02 -1.005598068237304688e+02 -8.852642822265625000e+01 -1.343648529052734375e+02 -1.271082687377929688e+02 -1.717262573242187500e+02 -3.947281494140625000e+02 -1.693793945312500000e+02 -1.420433349609375000e+02 -1.246674194335937500e+02 -7.687892150878906250e+01 -1.131985664367675781e+01 -1.293830566406250000e+02 -1.357662658691406250e+02 -8.250154113769531250e+01 -1.725468750000000000e+02 -1.084135208129882812e+02 1.804256439208984375e+00 1.095386219024658203e+01 1.762809143066406250e+02 -4.265615463256835938e+01 -1.680187225341796875e+02 9.208883666992187500e+01 -1.453611907958984375e+02 -9.478417205810546875e+01 -1.617510986328125000e+02 -1.307330322265625000e+02 -1.143218536376953125e+02 -4.511317062377929688e+01 -1.132875900268554688e+02 -4.846396636962890625e+01 -1.262126770019531250e+02 -1.034400405883789062e+02 -9.145535278320312500e+01 -6.804804992675781250e+01 -1.296141967773437500e+02 -1.482676696777343750e+02 -9.019680023193359375e+01 -1.269484252929687500e+02 -9.272388458251953125e+01 -8.537263488769531250e+01 -2.350713043212890625e+02 -7.926110076904296875e+01 -9.911050415039062500e+01 -4.611832427978515625e+01 -5.013150405883789062e+01 -1.221843109130859375e+02 6.224232482910156250e+01 -9.061441802978515625e+01 -2.120671081542968750e+01 -6.032147598266601562e+01 -6.968208312988281250e+01 -7.125291442871093750e+01 -3.532388687133789062e+01 -1.029050216674804688e+02 -1.174626083374023438e+02 -7.437506866455078125e+01 -1.041035156250000000e+02 -1.127545089721679688e+02 -1.651280059814453125e+02 -1.205085220336914062e+02 -8.818428039550781250e+01 -1.216352844238281250e+02 -9.979048156738281250e+01 -7.140108489990234375e+01 -1.258567428588867188e+02 -2.327167968750000000e+02 -4.326614761352539062e+01 -1.953340301513671875e+02 -1.489067993164062500e+02 -4.990583419799804688e+01 -7.602786254882812500e+01 -5.626811599731445312e+01 -7.932260894775390625e+01 -8.387364959716796875e+01 -1.128938369750976562e+02 -8.953840637207031250e+01 -1.318472137451171875e+02 -4.886489868164062500e+01 -1.378901519775390625e+02 -1.131587295532226562e+02 -7.229621887207031250e+01 -8.963908386230468750e+01 -5.702664184570312500e+01 -7.884848022460937500e+01 -1.129812622070312500e+02 -7.978738403320312500e+01 -1.333896331787109375e+02 -1.289092559814453125e+02 -8.301947021484375000e+01 -1.456031951904296875e+02 -7.039000701904296875e+01 -1.140305328369140625e+02 -1.296863403320312500e+02 -7.791154479980468750e+01 -9.634230804443359375e+01 -1.153400421142578125e+02 -7.755915832519531250e+01 -1.429336395263671875e+02 -6.479875183105468750e+01 -1.484032897949218750e+02 -7.687058258056640625e+01 -9.097933959960937500e+01 -4.510153579711914062e+01 -8.966527557373046875e+01 -6.446133422851562500e+01 -1.291728057861328125e+02 -4.579140090942382812e+01 -4.695547485351562500e+01 -1.059547119140625000e+02 -5.916330718994140625e+01 -5.318482589721679688e+01 1.160041275024414062e+02 -6.803957366943359375e+01 -1.638304443359375000e+02 -7.564736175537109375e+01 -1.916417999267578125e+02 -1.798233947753906250e+02 -2.523860359191894531e+01 -1.077871017456054688e+02 -1.045321578979492188e+02 -1.335405426025390625e+02 -1.607305335998535156e+01 -6.648783111572265625e+01 -9.617196655273437500e+01 -2.552982521057128906e+01 -9.701111602783203125e+01 -7.010351562500000000e+01 -1.058380889892578125e+02 -5.603587722778320312e+01 -1.265870895385742188e+02 2.739830398559570312e+01 2.408945274353027344e+01 -8.072614288330078125e+01 -1.326282958984375000e+02 -7.877629852294921875e+01 1.847435760498046875e+02 -1.983414459228515625e+02 1.225914688110351562e+02 -6.904589843750000000e+01 -7.273178863525390625e+01 -1.480422973632812500e+02 -1.086694717407226562e+02 -5.322492599487304688e+01 -6.922424316406250000e+01 -1.589108123779296875e+02 -3.807426071166992188e+01 -9.308618927001953125e+01 -6.400591278076171875e+01 -3.989507675170898438e+01 -1.300814666748046875e+02 -1.544982624053955078e+01 -9.220722961425781250e+01 -8.201621246337890625e+01 -9.094003295898437500e+01 -1.174731903076171875e+02 -6.426731109619140625e+01 9.666429519653320312e+00 -1.723874092102050781e+01 -5.424452590942382812e+01 -4.298914718627929688e+01 -6.940100097656250000e+01 -1.085345840454101562e+02 -1.658998870849609375e+02 -6.441851806640625000e+01 2.492304077148437500e+02 -7.795917510986328125e+01 -5.725828552246093750e+01 -8.962046051025390625e+01 2.329102897644042969e+01 -8.392015838623046875e+01 -1.771381835937500000e+02 -4.873943710327148438e+01 -6.808015441894531250e+01 -4.070956039428710938e+01 -6.405553436279296875e+01 -8.879281616210937500e+01 2.637725830078125000e+02 -7.257208228111267090e-01 -7.977787017822265625e+01 -1.028213119506835938e+02 2.590945434570312500e+02 -1.009146575927734375e+02 -9.427274322509765625e+01 -1.001896667480468750e+01 2.557353210449218750e+02 -7.921581268310546875e+01 -8.009988403320312500e+01 -5.184563827514648438e+01 -5.627995681762695312e+01 -6.382514953613281250e+01 -6.903915405273437500e+01 1.801371002197265625e+02 -2.442668533325195312e+01 -8.572912597656250000e+01 -1.947460746765136719e+01 -1.194743728637695312e+02 1.363843841552734375e+02 -6.703838348388671875e+01 6.685636520385742188e+00 -3.111131286621093750e+01 -7.494003295898437500e+01 -5.714124679565429688e+01 1.279577922821044922e+01 -3.383489990234375000e+01 -2.615637016296386719e+01 -5.809419631958007812e+01 -7.759005737304687500e+01 -4.473126220703125000e+01 -9.688804626464843750e+00 -3.760648250579833984e+00 -5.059764862060546875e+01 -5.988520622253417969e+00 -9.984280395507812500e+01 -3.764495086669921875e+01 -3.225207519531250000e+01 1.552744598388671875e+02 1.678367614746093750e+02 -7.707977294921875000e+01 -1.105999755859375000e+02 -5.546815395355224609e+00 -9.610906982421875000e+01 -5.226444625854492188e+01 -4.190273666381835938e+01 -3.936339950561523438e+01 -8.411849212646484375e+01 -2.830939483642578125e+01 -5.712923526763916016e+00 -5.521737289428710938e+01 -3.318046951293945312e+01 -8.014091491699218750e+01 -8.864121246337890625e+01 -4.212308883666992188e+01 -4.815230178833007812e+01 -2.873846817016601562e+01 1.559812164306640625e+02 -7.766358947753906250e+01 -5.810342025756835938e+01 8.189194488525390625e+01 -7.075011444091796875e+01 -1.197365036010742188e+02 -9.419019699096679688e+00 -6.390212631225585938e+01 6.717518615722656250e+01 2.200243949890136719e+00 -5.937158203125000000e+01 -3.095865821838378906e+01 -8.410292816162109375e+01 -8.863246154785156250e+01 1.610194702148437500e+02 -3.270989990234375000e+01 -4.431904220581054688e+01 1.452145538330078125e+02 -2.636383247375488281e+01 -1.876310920715332031e+01 -3.036736297607421875e+01 -4.788798904418945312e+01 -5.975865936279296875e+01 -1.528180847167968750e+02 -1.612968635559082031e+01 -1.892479705810546875e+01 -3.738290786743164062e+01 6.762684822082519531e+00 -7.953508758544921875e+01 -1.701473617553710938e+01 -3.267676162719726562e+01 1.322639007568359375e+02 -2.319363021850585938e+01 1.403528442382812500e+02 1.937965087890625000e+02 2.620289306640625000e+02 2.230621795654296875e+02 -2.140955047607421875e+02 -5.327034759521484375e+01 2.394583129882812500e+01 1.650062561035156250e+02 1.910382690429687500e+02 3.885098648071289062e+01 1.406025543212890625e+02 -1.377486133575439453e+01 1.720900115966796875e+02 1.492961578369140625e+02 1.667928924560546875e+02 1.909072265625000000e+02 -2.353265991210937500e+02 -2.633023071289062500e+02 1.590469360351562500e+02 -7.287551879882812500e+01 -2.002343559265136719e+01 -4.263436508178710938e+01 -5.098722457885742188e+01 -1.095562744140625000e+02 -7.095615863800048828e+00 -5.416440582275390625e+01 1.565588684082031250e+02 1.798487243652343750e+02 -6.806595611572265625e+01 -5.187340927124023438e+01 1.494057846069335938e+01 1.827045593261718750e+02 1.036945343017578125e+02 1.118729476928710938e+02 1.284171295166015625e+02 1.675563659667968750e+02 1.215134582519531250e+02 2.349042320251464844e+01 1.628283691406250000e+02 -2.421594619750976562e+01 1.665975799560546875e+02 1.887173156738281250e+02 1.022706527709960938e+02 8.641338348388671875e+01 1.511049938201904297e+01 1.423343505859375000e+02 8.220374298095703125e+01 1.992875823974609375e+02 1.878804779052734375e+02 -1.142236804962158203e+01 1.669897308349609375e+02 2.078506774902343750e+02 -1.218065490722656250e+02 -1.442747955322265625e+02 -9.599707031250000000e+01 -2.812636375427246094e+01 -1.085307846069335938e+02 1.370294494628906250e+02 -7.893193817138671875e+01 -1.126176681518554688e+02 -1.086314620971679688e+02 1.809829406738281250e+02 -1.652892112731933594e+01 -8.900894165039062500e+00 -6.355669403076171875e+01 2.260182952880859375e+02 -1.654202270507812500e+01 -2.900547981262207031e+01 1.838303565979003906e+00 -6.103239822387695312e+01 2.166947326660156250e+02 -7.626999664306640625e+01 1.814453430175781250e+02 5.425299453735351562e+01 -2.227970123291015625e+00 1.719152832031250000e+02 1.460345764160156250e+02 1.865060119628906250e+02 -4.004400634765625000e+01 1.704665374755859375e+01 2.081346893310546875e+02 -3.266151809692382812e+01 2.009773445129394531e+01 1.454046936035156250e+02 1.700937347412109375e+02 2.171652793884277344e+01 -9.312982177734375000e+01 2.572304687500000000e+02 1.879975128173828125e+02 2.196701812744140625e+02 2.249387664794921875e+02 1.586897735595703125e+02 1.574999389648437500e+02 1.682291412353515625e+02 2.000371704101562500e+02 2.083967590332031250e+02 1.818343048095703125e+02 1.291738891601562500e+02 -2.854167556762695312e+01 -4.924517631530761719e+00 2.654399108886718750e+02 1.441972961425781250e+02 1.650940704345703125e+02 1.059363555908203125e+02 1.901516265869140625e+02 2.092541046142578125e+02 1.982279815673828125e+02 1.431907806396484375e+02 1.963095397949218750e+02 2.388970489501953125e+02 2.513958587646484375e+02 2.269281616210937500e+02 1.869725952148437500e+02 -8.193962860107421875e+01 2.180571289062500000e+02 2.003610382080078125e+02 2.462676239013671875e+02 -2.987478065490722656e+01 2.712389221191406250e+02 2.243644714355468750e+02 -5.943000030517578125e+01 3.053245353698730469e+01 2.319260253906250000e+02 1.923370208740234375e+02 1.822151947021484375e+02 1.790171508789062500e+02 6.104813766479492188e+01 1.807665252685546875e+02 2.735273742675781250e+02 1.897693328857421875e+02 2.392943115234375000e+02 1.890112762451171875e+02 3.614610290527343750e+01 1.864341163635253906e+01 -4.170721817016601562e+01 1.826130676269531250e+02 1.573504638671875000e+02 1.459203796386718750e+02 1.986620941162109375e+02 1.847879638671875000e+02 1.804682312011718750e+02 -3.660082244873046875e+01 1.989036102294921875e+02 1.476627044677734375e+02 1.312378234863281250e+02 2.472377777099609375e+02 2.413776550292968750e+02 -4.007149887084960938e+01 1.665594482421875000e+02 1.638423309326171875e+02 2.023640594482421875e+02 2.273925476074218750e+02 2.328994750976562500e+02 7.522402191162109375e+01 9.840021514892578125e+01 -2.163524055480957031e+01 1.584095611572265625e+02 2.642589416503906250e+02 -5.623873138427734375e+01 -1.510564994812011719e+01 -1.608989334106445312e+01 1.891912841796875000e+02 2.186921691894531250e+02 1.916611785888671875e+02 2.094614715576171875e+02 1.716872100830078125e+02 1.625931549072265625e+02 1.697667388916015625e+02 2.814454956054687500e+02 1.690227661132812500e+02 1.483699798583984375e+02 1.671407775878906250e+02 -1.595161895751953125e+02 -7.002460479736328125e+01 -5.421523666381835938e+01 -8.209726715087890625e+01 -9.595986938476562500e+01 1.884412078857421875e+02 2.014215393066406250e+02 8.939316558837890625e+01 -3.984427490234375000e+02 -1.251889572143554688e+02 6.138969802856445312e+01 2.379608001708984375e+02 2.828930969238281250e+02 2.172645111083984375e+02 2.602209777832031250e+02 2.406160430908203125e+02 2.252602996826171875e+02 2.474388122558593750e+02 2.615898437500000000e+02 -9.511305236816406250e+01 1.315930328369140625e+02 1.476661682128906250e+02 9.760390472412109375e+01 1.889331207275390625e+02 7.460149383544921875e+01 9.320907592773437500e+01 5.714715576171875000e+01 -9.993463897705078125e+01 9.727648925781250000e+01 2.309756469726562500e+02 2.620673217773437500e+02 2.976352233886718750e+02 2.386807556152343750e+02 2.829604187011718750e+02 2.276296691894531250e+02 2.644923706054687500e+02 2.245705718994140625e+02 2.158533172607421875e+02 2.037444763183593750e+02 2.267076721191406250e+02 1.652143096923828125e+02 1.851766662597656250e+02 1.200182037353515625e+02 4.265892028808593750e+01 1.843627166748046875e+02 1.988666076660156250e+02 -2.737133216857910156e+01 2.143271026611328125e+02 -1.933759307861328125e+01 -2.767506980895996094e+01 -2.889062309265136719e+01 1.982687072753906250e+02 2.283674621582031250e+02 2.484589843750000000e+02 2.776320190429687500e+02 2.614908752441406250e+02 2.432452087402343750e+02 2.346027832031250000e+02 2.429391174316406250e+02 1.954222564697265625e+02 2.758648986816406250e+02 2.328643035888671875e+02 2.542538146972656250e+02 2.212240753173828125e+02 1.047587509155273438e+02 2.066282806396484375e+02 2.302612762451171875e+02 -2.914501190185546875e+01 -3.705425262451171875e+01 -5.875819396972656250e+01 -5.097176361083984375e+01 -4.862629699707031250e+01 -1.492028141021728516e+01 1.949888458251953125e+02 -1.614261230468750000e+03 -2.133140106201171875e+02 2.588121032714843750e+02 2.788480529785156250e+02 2.107528686523437500e+02 -2.950426483154296875e+01 1.637938690185546875e+02 1.782523040771484375e+02 2.543382873535156250e+02 2.111975097656250000e+02 2.385627136230468750e+02 2.351587829589843750e+02 2.639089965820312500e+02 1.216113510131835938e+02 2.668575439453125000e+02 2.463939208984375000e+02 2.367047271728515625e+02 2.265007324218750000e+02 1.891449737548828125e+02 2.222498779296875000e+02 2.149139709472656250e+02 2.262847900390625000e+02 1.463937530517578125e+02 2.519362945556640625e+02 2.376697540283203125e+02 2.195947265625000000e+02 2.610472717285156250e+02 1.299705352783203125e+02 1.897036285400390625e+02 1.601604309082031250e+02 1.758002929687500000e+02 2.043342895507812500e+02 2.245816497802734375e+02 -5.387125968933105469e+00 2.229040374755859375e+02 2.292236328125000000e+02 2.850859375000000000e+02 1.237379913330078125e+02 2.845185852050781250e+02 1.960855712890625000e+02 2.249538421630859375e+02 1.617538757324218750e+02 2.558546447753906250e+02 2.579794616699218750e+02 2.589707946777343750e+02 2.359448852539062500e+02 2.072649841308593750e+02 1.006879119873046875e+02 2.675009765625000000e+02 1.750825691223144531e+01 2.281814575195312500e+02 2.177473602294921875e+02 2.084382781982421875e+02 1.923468322753906250e+02 1.822417907714843750e+02 2.322303161621093750e+02 2.792682189941406250e+02 1.828586578369140625e+02 2.130676269531250000e+02 2.495439147949218750e+02 1.527516479492187500e+02 -4.299402618408203125e+01 -2.383421897888183594e+01 2.553759918212890625e+02 1.703659362792968750e+02 2.636875915527343750e+02 -6.457714080810546875e+01 2.564382629394531250e+02 2.903484191894531250e+02 2.345082092285156250e+02 2.471436614990234375e+02 -3.795966506004333496e-01 1.151871719360351562e+02 2.206411132812500000e+02 2.313097381591796875e+02 2.466647949218750000e+02 2.573259277343750000e+02 2.617163391113281250e+02 2.846364440917968750e+02 2.484687652587890625e+02 2.469071807861328125e+02 1.424735260009765625e+02 1.851486358642578125e+02 2.194995269775390625e+02 2.104558563232421875e+02 2.175970916748046875e+02 2.547714996337890625e+02 2.454741363525390625e+02 2.087429046630859375e+02 2.716210632324218750e+02 2.537554016113281250e+02 2.168008422851562500e+02 2.472577819824218750e+02 2.697106018066406250e+02 2.318629455566406250e+02 1.809241485595703125e+02 -6.182126235961914062e+01 2.093673095703125000e+02 2.458971405029296875e+02 2.405271301269531250e+02 1.916152191162109375e+02 2.569903869628906250e+02 2.571130676269531250e+02 2.452394409179687500e+02 2.625339355468750000e+02 2.654042663574218750e+02 2.001857452392578125e+02 -6.372957992553710938e+01 2.765898437500000000e+02 2.538870544433593750e+02 1.703181915283203125e+02 9.990026473999023438e+00 -7.387655639648437500e+01 2.571049194335937500e+02 2.158194274902343750e+02 2.409288330078125000e+02 2.134933624267578125e+02 2.484675750732421875e+02 2.486148681640625000e+02 2.003796081542968750e+02 2.805277099609375000e+02 2.416419525146484375e+02 2.403103942871093750e+02 2.278955535888671875e+02 2.560787353515625000e+02 2.656329650878906250e+02 8.594853878021240234e-01 2.256919403076171875e+02 2.395886840820312500e+02 2.324687957763671875e+02 2.503745422363281250e+02 2.346811065673828125e+02 2.837838745117187500e+02 2.682687683105468750e+02 2.479517669677734375e+02 2.304057464599609375e+02 2.417899169921875000e+02 9.467971038818359375e+01 1.359090423583984375e+02 5.334106445312500000e+01 3.765224075317382812e+01 4.578173446655273438e+01 2.344866180419921875e+02 3.120574645996093750e+02 2.451168823242187500e+02 2.600511169433593750e+02 2.417210693359375000e+02 2.176502227783203125e+02 2.326444091796875000e+02 2.647450866699218750e+02 8.380761146545410156e+00 2.649399108886718750e+02 2.596991882324218750e+02 3.568759155273437500e+01 2.603592224121093750e+02 2.786727294921875000e+02 2.432674865722656250e+02 2.711305541992187500e+02 2.571347351074218750e+02 2.583525390625000000e+02 2.590376281738281250e+02 2.154240570068359375e+02 2.087696838378906250e+02 2.497405242919921875e+02 2.243215942382812500e+02 2.358333892822265625e+02 2.336377410888671875e+02 1.227482604980468750e+01 2.749441223144531250e+02 7.243284702301025391e+00 -8.751610755920410156e+00 2.462451934814453125e+02 1.919017639160156250e+02
